PropertyID,PropType,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Sale_price,RICH
190664,Condominium,5850,Mid Rise 4-12 Stories,,1,1965,4,1026,1,2,1,1,239000,NO
191386,Condominium,5942,Mid Rise 4-12 Stories,,2,2000,4,1270,1,2,2,0,239000,NO
233001,Residential,4240,Cape Cod,Brick,1.5,1967,6,1548,1,4,1,1,239000,NO
251080,Residential,4420,Ranch,Aluminum/Vinyl,1,1955,5,999,1,3,1,1,239000,NO
259942,Residential,4860,Cape Cod,Aluminum/Vinyl,1,1948,6,1328,1,4,1,0,239000,NO
253477,Residential,4700,Ranch,Wood,1,1955,5,1047,1,3,1,0,238900,NO
143005,Residential,2100,Cape Cod,Aluminum/Vinyl,1,1953,12,1129,1,8,1,2,238000,NO
188364,Condominium,5971,Mid Rise 4-12 Stories,,1,1945,4,1006,1,1,1,0,238000,NO
192391,Residential,3240,Cottage,Asphalt/Other,1,1888,14,1222,1,7,1,0,238000,NO
193007,Condominium,5662,Mid Rise 4-12 Stories,,1,2006,5,880,1,0,1,0,238000,NO
221741,Residential,4280,Ranch,Brick,1,1954,4,1343,1,2,1,0,238000,NO
224051,Residential,4160,Duplex N/S,Brick,2,1957,10,2236,2,6,2,0,238000,NO
235599,Residential,4310,Cape Cod,Stone,1,1956,4,1390,1,2,1,1,238000,NO
255075,Residential,4800,Duplex N/S,Aluminum/Vinyl,2,1958,20,1944,2,12,2,0,238000,NO
203995,Condominium,5245,Low Rise 1-3 Stories,,1.5,2006,5,1504,1,2,2,0,237500,NO
253117,Residential,4700,Cape Cod,Brick,1,1940,12,938,1,7,1,0,237500,NO
256319,Residential,4780,Ranch,Aluminum/Vinyl,1,1966,12,1328,1,6,1,1,237500,NO
110167,Residential,480,Ranch,Brick,1,1979,6,1493,1,3,1,1,237000,NO
116003,Residential,980,Duplex O/S,Stucco,1.5,1938,11,2333,2,5,3,1,237000,NO
119548,Residential,1140,Triplex,Masonry/Frame,2,1960,11,3003,3,5,3,1,237000,NO
161491,Residential,2100,Cape Cod,Aluminum/Vinyl,1,1952,4,1294,1,3,2,0,237000,NO
161577,Residential,2100,Cape Cod,Aluminum/Vinyl,1,1951,5,1236,1,3,2,0,237000,NO
162608,Residential,2080,Ranch,Brick,1,1952,5,1080,1,3,1,0,237000,NO
163774,Residential,2080,Cape Cod,Brick,1,1949,7,1322,1,3,1,0,237000,NO
183747,Residential,2540,Dplx Bungalow,Aluminum/Vinyl,2,1915,12,2960,2,4,2,0,237000,NO
221825,Residential,4280,Ranch,Brick,1,1955,4,1218,1,2,2,0,237000,NO
244043,Residential,4620,Colonial,Aluminum/Vinyl,2,1946,5,1088,1,2,1,0,237000,NO
248671,Residential,4330,Ranch,Brick,1,1959,6,1434,1,3,2,1,237000,NO
251278,Residential,4420,Ranch,Aluminum/Vinyl,1,1955,5,900,1,3,1,1,237000,NO
258246,Residential,4840,Ranch,Aluminum/Vinyl,1,1971,6,1144,1,4,1,1,237000,NO
258382,Residential,4840,Ranch,Wood,1,1958,7,1424,1,3,2,0,237000,NO
163141,Residential,2080,Cape Cod,Aluminum/Vinyl,1,1949,5,1350,1,2,2,0,236900,NO
182811,Residential,2120,Ranch,Stone,1,1950,5,980,1,2,1,0,236500,NO
235247,Residential,4340,Ranch,Wood,1,1957,5,1140,1,3,1,1,236500,NO
257552,Residential,4800,Colonial,Aluminum/Vinyl,2,1965,6,1536,1,4,2,0,236100,NO
131407,Residential,1480,Ranch,Aluminum/Vinyl,1,1958,5,1040,1,3,1,0,236000,NO
199760,Condominium,5901,Mid Rise 4-12 Stories,,2,1901,4,980,1,2,1,1,236000,NO
203881,Residential,2720,Milwaukee Bungalow,Aluminum/Vinyl,1,1929,7,1220,1,3,1,0,236000,NO
234516,Residential,4340,Ranch,Aluminum/Vinyl,1,1963,10,1012,1,6,1,0,236000,NO
160531,Residential,2100,Cape Cod,Brick,1,1947,6,1332,1,4,2,0,235800,NO
250668,Residential,4340,Ranch,Aluminum/Vinyl,1,1956,5,1073,1,3,1,0,235700,NO
106376,Residential,520,Ranch,Aluminum/Vinyl,1,1964,6,1465,1,3,1,1,235500,NO
141070,Residential,1470,Ranch,Aluminum/Vinyl,1,1958,5,1011,1,3,1,0,235500,NO
233930,Residential,4240,Ranch,Brick,1,1959,6,1273,1,3,1,1,235400,NO
101762,Residential,240,Colonial,Aluminum/Vinyl,2,1995,12,1494,1,6,1,1,235000,NO
102209,Residential,240,Ranch,Asphalt/Other,1,1971,6,1200,1,4,1,1,235000,NO
103819,Residential,360,Ranch,Aluminum/Vinyl,1,1957,6,1528,1,3,3,0,235000,NO
104683,Residential,440,Ranch,Aluminum/Vinyl,1,1969,5,1219,1,3,1,2,235000,NO
106003,Residential,480,Split Level,Aluminum/Vinyl,1,1992,7,1751,1,4,2,0,235000,NO
108752,Residential,660,Ranch,Brick,1,1967,12,1401,1,6,1,1,235000,NO
118454,Residential,1400,Ranch,Aluminum/Vinyl,1,1976,5,1447,1,3,1,2,235000,NO
126167,Residential,1140,Duplex N/S,Aluminum/Vinyl,1.5,1964,9,2022,2,5,2,0,235000,NO
129566,Residential,1460,Ranch,Aluminum/Vinyl,1,1957,5,963,1,3,2,0,235000,NO
131204,Residential,1480,Duplex N/S,Brick,2,1963,10,2398,2,6,2,0,235000,NO
137245,Residential,1620,Townhouse,Masonry/Frame,2,1950,8,1749,2,4,2,0,235000,NO
141917,Lg Apartment,6661,AP1 (Conventional Apt with 4-6 Units),Brick,2,1957,NULL,3662,4,NULL,0,0,235000,NO
142305,Residential,2100,Ranch,Aluminum/Vinyl,1,1954,4,865,1,2,2,0,235000,NO
144445,Residential,2040,Ranch,Brick,1,1958,6,1208,1,3,1,1,235000,NO
145208,Residential,1940,Cape Cod,Stone,1,1950,6,1471,1,3,2,1,235000,NO
153540,Residential,3320,Dplx Bungalow,Aluminum/Vinyl,2,1926,10,2023,2,4,2,0,235000,NO
161254,Residential,2100,Res O/S 2sty +,Brick,2,1836,18,2190,1,8,2,0,235000,NO
162306,Residential,2100,Duplex N/S,Brick,1.5,1955,10,2042,2,5,3,0,235000,NO
163194,Residential,2080,Cape Cod,Aluminum/Vinyl,1,1950,10,1012,1,6,1,1,235000,NO
163343,Residential,2080,Cape Cod,Brick,1,1942,6,1452,1,3,1,1,235000,NO
163721,Residential,2080,Cape Cod,Aluminum/Vinyl,1,1950,5,1249,1,4,1,1,235000,NO
163725,Residential,2080,Cape Cod,Brick,1,1947,5,1396,1,3,1,0,235000,NO
164434,Residential,2080,Ranch,Aluminum/Vinyl,1,1948,6,1165,1,2,1,0,235000,NO
172402,Residential,2890,Duplex O/S,Aluminum/Vinyl,2,1912,8,1732,2,4,2,0,235000,NO
177239,Residential,2920,Res O/S 2sty +,Aluminum/Vinyl,2,1890,26,1686,1,10,3,0,235000,NO
180216,Commercial,6242,"Licensed Res Care Facility,  Halfway House, etc.",Brick,2,1935,NULL,7296,2,NULL,0,0,235000,NO
180471,Residential,2500,Colonial,Brick,2,1922,8,2548,1,3,1,1,235000,NO
180688,Residential,2500,Milwaukee Bungalow,Stucco,1,1920,8,1658,1,3,2,0,235000,NO
181814,Residential,1880,Dplx Bungalow,Aluminum/Vinyl,2,1927,10,2058,2,4,2,0,235000,NO
189195,Condominium,5964,Mid Rise 4-12 Stories,,1,2002,4,1110,1,1,1,0,235000,NO
189236,Condominium,5964,Mid Rise 4-12 Stories,,1,2003,4,1193,1,1,1,0,235000,NO
191738,Condominium,5921,High Rise > 12 Stories,,1,1990,8,733,1,2,1,0,235000,NO
197974,Lg Apartment,6720,R/M (Res. Multiple) or Rooming House - commercial,Brick,2,1926,NULL,4429,17,NULL,0,0,235000,NO
199578,Condominium,5399,Mid Rise 4-12 Stories,,1,1911,6,858,1,2,1,0,235000,NO
199717,Condominium,5901,Mid Rise 4-12 Stories,,2,1901,6,895,1,2,1,1,235000,NO
199773,Condominium,5901,Mid Rise 4-12 Stories,,2,1901,8,1182,1,2,1,1,235000,NO
199795,Condominium,5901,Mid Rise 4-12 Stories,,2,1901,8,980,1,4,1,1,235000,NO
202859,Residential,2700,Duplex O/S,Aluminum/Vinyl,2,1914,10,1816,2,4,2,0,235000,NO
203229,Residential,2700,Cape Cod,Brick,1,1953,5,1428,1,3,1,0,235000,NO
205044,Residential,2720,Cape Cod,Wood,1,1953,6,1154,1,4,1,0,235000,NO
207475,Condominium,5396,Mid Rise 4-12 Stories,,1,2006,3,716,1,1,1,0,235000,NO
216888,Condominium,5285,Low Rise 1-3 Stories,,1,1911,3,1246,1,1,1,0,235000,NO
221588,Residential,4240,Ranch,Aluminum/Vinyl,1,1954,5,1035,1,3,1,1,235000,NO
221773,Residential,4280,Cape Cod,Aluminum/Vinyl,1,1954,5,1241,1,3,1,1,235000,NO
225656,Residential,4910,Duplex O/S,Aluminum/Vinyl,1.5,1889,9,1671,2,3,2,0,235000,NO
230272,Residential,4180,Dplx Bungalow,Aluminum/Vinyl,1.5,1926,10,1948,2,4,3,0,235000,NO
231061,Residential,4000,Res O/S A & 1/2,Aluminum/Vinyl,1,1920,8,1174,1,4,1,1,235000,NO
231270,Residential,4320,Dplx Bungalow,Brick,1.5,1923,16,1997,2,6,2,0,235000,NO
231695,Residential,4240,Cape Cod,Block,1,1950,5,1079,1,3,2,0,235000,NO
233607,Residential,4240,Cape Cod,Aluminum/Vinyl,1,1952,6,1292,1,2,1,1,235000,NO
233677,Residential,4240,Ranch,Aluminum/Vinyl,1,1953,10,983,1,6,2,0,235000,NO
234340,Residential,4350,Ranch,Aluminum/Vinyl,1,1925,4,1031,1,2,2,0,235000,NO
234346,Residential,4350,Duplex N/S,Aluminum/Vinyl,1.5,1960,8,1507,2,3,2,0,235000,NO
234760,Residential,4340,Ranch,Aluminum/Vinyl,1,1963,10,1168,1,6,1,1,235000,NO
236293,Residential,4380,Ranch,Aluminum/Vinyl,1,1953,5,879,1,3,1,1,235000,NO
236660,Residential,4420,Ranch,Brick,1,1952,5,1078,1,2,1,0,235000,NO
238471,Residential,4360,Duplex N/S,Brick,1.5,1962,9,2105,2,5,2,0,235000,NO
239002,Residential,4520,Cape Cod,Brick,1,1948,6,1249,1,4,1,1,235000,NO
241241,Residential,4580,Ranch,Brick,1,1951,4,1415,1,2,2,0,235000,NO
242558,Residential,4610,Cape Cod,Aluminum/Vinyl,1.5,1962,6,1307,1,4,1,0,235000,NO
244279,Residential,4620,Cape Cod,Aluminum/Vinyl,1.5,1951,6,1113,1,4,3,0,235000,NO
245948,Residential,4520,Cape Cod,Aluminum/Vinyl,1,1948,5,1062,1,3,1,0,235000,NO
246000,Residential,4520,Cape Cod,Brick,1,1951,5,1143,1,3,1,0,235000,NO
246356,Residential,4520,Duplex N/S,Brick,1.5,1949,14,1999,2,6,2,0,235000,NO
248536,Residential,4330,Ranch,Aluminum/Vinyl,1,1958,5,1078,1,3,2,0,235000,NO
249012,Residential,4340,Ranch,Brick,1,1955,5,924,1,3,1,0,235000,NO
249464,Residential,4350,Ranch,Brick,1,1959,12,1126,1,6,1,1,235000,NO
250526,Residential,4340,Ranch,Aluminum/Vinyl,1,1971,6,1125,1,4,1,1,235000,NO
251351,Residential,4420,Ranch,Aluminum/Vinyl,1,1960,5,931,1,3,1,0,235000,NO
251787,Residential,4660,Ranch,Brick,1,1956,5,981,1,3,1,1,235000,NO
251832,Residential,4660,Ranch,Brick,1,1957,6,1309,1,3,1,0,235000,NO
252615,Residential,4700,Ranch,Aluminum/Vinyl,1,1941,10,934,1,4,1,1,235000,NO
254346,Residential,4720,Cape Cod,Brick,1,1950,7,1629,1,4,2,0,235000,NO
254394,Residential,4720,Cape Cod,Brick,1,1940,6,1237,1,3,1,0,235000,NO
254434,Residential,4720,Cape Cod,Stucco,1,1941,8,1836,1,5,2,0,235000,NO
254689,Residential,4740,Cape Cod,Brick,1.5,1954,5,1130,1,3,1,0,235000,NO
256222,Residential,4800,Ranch,Aluminum/Vinyl,1,1957,5,905,1,3,2,0,235000,NO
259498,Residential,4920,Ranch,Aluminum/Vinyl,1,1966,5,1091,1,3,1,1,235000,NO
259618,Residential,4920,Ranch,Aluminum/Vinyl,1,1967,5,1112,1,3,2,0,235000,NO
260006,Residential,4860,Ranch,Brick,1,1961,6,1316,1,3,2,0,235000,NO
122430,Residential,1200,Colonial,Aluminum/Vinyl,2,1928,7,1876,1,4,3,0,234900,NO
172078,Residential,3330,Duplex O/S,Aluminum/Vinyl,2,1904,10,2232,2,6,2,0,234900,NO
191745,Condominium,5921,High Rise > 12 Stories,,1,1990,6,627,1,2,1,0,234900,NO
103841,Residential,360,Ranch,Wood,1,1957,6,1155,1,3,1,1,234500,NO
191498,Condominium,5853,Mid Rise 4-12 Stories,,1,2004,8,1287,1,4,2,0,234500,NO
111256,Residential,780,Ranch,Aluminum/Vinyl,1,1971,6,1204,1,4,1,1,234000,NO
143504,Residential,2040,Cape Cod,Aluminum/Vinyl,1,1949,7,1494,1,4,2,0,234000,NO
162680,Residential,2080,Cape Cod,Brick,1,1950,6,1168,1,3,2,0,234000,NO
216887,Condominium,5285,Low Rise 1-3 Stories,,1,1911,3,1515,1,1,1,0,234000,NO
221222,Residential,4240,Cape Cod,Aluminum/Vinyl,1,1953,5,1184,1,3,1,0,234000,NO
231141,Residential,4320,Duplex N/S,Aluminum/Vinyl,1.5,1967,18,2073,2,10,2,0,234000,NO
237243,Residential,4410,Ranch,Stone,1,1954,14,1720,1,6,1,2,234000,NO
245768,Residential,4520,Cape Cod,Brick,1,1952,6,1141,1,4,1,0,234000,NO
255855,Residential,4660,Ranch,Brick,1,1965,5,1112,1,3,1,1,234000,NO
211903,Residential,4060,Triplex,Aluminum/Vinyl,2,1911,13,2512,3,5,3,0,233600,NO
130340,Residential,1470,Ranch,Brick,1,1958,6,1281,1,3,2,0,233500,NO
164654,Residential,1980,Milwaukee Bungalow,Aluminum/Vinyl,1,1929,8,1757,1,3,2,0,233500,NO
235923,Residential,4340,Duplex N/S,Aluminum/Vinyl,1.5,1957,18,1902,2,8,2,0,233500,NO
98561,Residential,40,Ranch,Aluminum/Vinyl,1,1980,10,1006,1,6,1,0,233100,NO
162583,Residential,2080,Cape Cod,Aluminum/Vinyl,1,1951,5,1128,1,3,1,0,233000,NO
176515,Residential,2890,Duplex O/S,Aluminum/Vinyl,1.5,1901,9,1659,2,4,2,0,233000,NO
226115,Residential,4910,Duplex O/S,Aluminum/Vinyl,2,1899,22,2379,2,12,2,0,233000,NO
227643,Residential,4610,Res O/S A & 1/2,Asphalt/Other,1.5,1926,6,1147,1,3,1,0,233000,NO
245045,Residential,4620,Townhouse,Masonry/Frame,2,1944,9,1804,2,4,2,1,233000,NO
247796,Residential,4420,Ranch,Brick,1,1947,6,1365,1,2,1,1,233000,NO
253111,Residential,4700,Cape Cod,Aluminum/Vinyl,1.5,1941,6,1018,1,3,1,0,233000,NO
161102,Residential,2100,Cape Cod,Aluminum/Vinyl,1,1949,6,1279,1,4,1,0,232500,NO
190273,Condominium,5855,Mid Rise 4-12 Stories,,1,2005,3,895,1,1,1,0,232500,NO
104665,Residential,440,Ranch,Aluminum/Vinyl,1,1967,6,1461,1,3,1,1,232000,NO
105848,Residential,480,Ranch,Aluminum/Vinyl,1,1966,5,1227,1,3,1,1,232000,NO
143337,Residential,2040,Cape Cod,Brick,1.5,1947,10,1205,1,6,2,0,232000,NO
161965,Residential,2140,Ranch,Brick,1,1956,6,1432,1,3,1,1,232000,NO
162566,Residential,2080,Ranch,Wood,1,1951,6,1256,1,3,2,0,232000,NO
163425,Residential,2080,Cape Cod,Block,1,1940,6,1450,1,3,1,0,232000,NO
165502,Residential,1860,Milwaukee Bungalow,Aluminum/Vinyl,1,1926,6,1524,1,3,2,0,232000,NO
173174,Condominium,5405,Mid Rise 4-12 Stories,,1,2004,5,1408,1,2,2,0,232000,NO
178016,Lg Apartment,6702,AP1 (Conventional Apt with 4-6 Units),Brick,2,1912,NULL,3570,4,NULL,0,0,232000,NO
192730,Condominium,5960,Mid Rise 4-12 Stories,,1,1927,8,795,1,2,1,0,232000,NO
204066,Residential,2720,Duplex O/S,Aluminum/Vinyl,1.5,1910,7,1534,2,3,2,0,232000,NO
221402,Residential,4240,Cape Cod,Aluminum/Vinyl,1.5,1954,16,1896,1,8,2,0,232000,NO
226551,Residential,4910,Duplex O/S,Aluminum/Vinyl,1.5,1892,6,1422,2,2,2,1,232000,NO
230539,Residential,4180,Milwaukee Bungalow,Aluminum/Vinyl,1,1923,8,1781,1,4,1,0,232000,NO
235080,Residential,4340,Ranch,Aluminum/Vinyl,1,1958,4,1035,1,2,1,1,232000,NO
238546,Residential,4360,Colonial,Aluminum/Vinyl,2,1941,14,1553,1,6,1,1,232000,NO
241257,Residential,4580,Dplx Bungalow,Brick,1.5,1925,22,2546,2,7,3,0,232000,NO
246389,Residential,4520,Cape Cod,Brick,1,1941,6,1226,1,4,2,0,232000,NO
153253,Residential,2880,Res O/S A & 1/2,Asphalt/Other,1,1904,6,1271,1,4,1,1,231500,NO
246338,Residential,4520,Cape Cod,Brick,1,1951,4,1446,1,2,1,0,231500,NO
153561,Residential,2880,Res O/S A & 1/2,Aluminum/Vinyl,1.5,1911,27,1671,1,15,1,1,231000,NO
162585,Residential,2080,Cape Cod,Aluminum/Vinyl,1,1951,5,1273,1,3,2,0,231000,NO
162846,Residential,2080,Ranch,Aluminum/Vinyl,1,1952,5,912,1,3,1,1,231000,NO
188387,Condominium,5971,Mid Rise 4-12 Stories,,1,1945,3,914,1,1,1,0,231000,NO
205206,Residential,2720,Res O/S A & 1/2,Brick,1,1924,6,1136,1,3,1,1,231000,NO
206133,Residential,2700,Res O/S 2sty +,Wood,2,1922,6,1659,1,3,2,1,231000,NO
221975,Residential,4260,Cape Cod,Aluminum/Vinyl,1,1950,9,1107,1,5,1,0,231000,NO
234612,Residential,4340,Ranch,Brick,1,1959,10,1108,1,6,1,1,231000,NO
239225,Residential,4520,Duplex O/S,Asphalt/Other,1.5,1910,8,1276,2,4,2,0,231000,NO
242315,Residential,4610,Ranch,Aluminum/Vinyl,1,1953,4,729,1,2,1,0,231000,NO
243589,Residential,4620,Cape Cod,Stone,1.5,1949,5,1118,1,2,2,0,231000,NO
258228,Residential,4840,Ranch,Brick,1,1960,5,1031,1,3,1,0,231000,NO
196300,Residential,2610,Dplx Bungalow,Aluminum/Vinyl,2,1921,12,2479,2,6,2,0,230500,NO
240432,Residential,4520,Milwaukee Bungalow,Brick,1.5,1923,8,1945,1,4,1,1,230400,NO
203612,Residential,2720,Milwaukee Bungalow,Aluminum/Vinyl,1,1923,6,1056,1,3,2,0,230100,NO
102163,Residential,240,Ranch,Aluminum/Vinyl,1,1966,12,1192,1,6,1,1,230000,NO
103828,Residential,360,Ranch,Brick,1,1957,10,1140,1,6,1,0,230000,NO
105754,Residential,480,Ranch,Aluminum/Vinyl,1,1967,5,1231,1,3,2,1,230000,NO
107129,Residential,600,Ranch,Brick,1,1959,14,1830,1,6,2,0,230000,NO
107436,Residential,600,Ranch,Aluminum/Vinyl,1,1967,6,1324,1,3,2,1,230000,NO
110535,Residential,820,Ranch,Aluminum/Vinyl,1,2005,8,1320,1,3,3,1,230000,NO
111766,Residential,820,Cape Cod,Asphalt/Other,1,1974,5,1060,1,3,1,0,230000,NO
117648,Residential,780,Townhouse,Masonry/Frame,2,1968,10,2276,2,6,2,2,230000,NO
119437,Residential,1380,Ranch,Aluminum/Vinyl,1,1955,6,1166,1,4,2,0,230000,NO
122751,Residential,1220,Cape Cod,Aluminum/Vinyl,1,1950,6,1380,1,4,1,0,230000,NO
127891,Residential,1400,Duplex N/S,Masonry/Frame,2,1957,10,2323,2,6,2,1,230000,NO
128219,Residential,1400,Ranch,Aluminum/Vinyl,1,1962,10,942,1,6,2,0,230000,NO
128877,Residential,1040,Ranch,Aluminum/Vinyl,1,1959,6,1522,1,4,2,0,230000,NO
129655,Lg Apartment,6673,AP1 (Conventional Apt with 4-6 Units),Brick,2,1967,NULL,2892,4,NULL,0,0,230000,NO
130035,Residential,1470,Duplex N/S,Brick,2,1959,10,2478,2,6,3,0,230000,NO
132377,Residential,1490,Res O/S A & 1/2,Wood,1.5,1929,7,1517,1,4,1,0,230000,NO
138890,Lg Apartment,6641,AP1 (Conventional Apt with 4-6 Units),Brick,2,1960,NULL,3418,4,NULL,0,0,230000,NO
140969,Residential,1470,Ranch,Brick,1,1957,5,1167,1,3,1,0,230000,NO
141162,Residential,1460,Duplex N/S,Masonry/Frame,2,1956,10,2290,2,6,2,0,230000,NO
141349,Residential,1460,Duplex N/S,Masonry/Frame,2,1958,12,2623,2,6,2,2,230000,NO
141454,Residential,1460,Ranch,Prem Wood,1,1956,5,1166,1,3,1,1,230000,NO
141667,Residential,1460,Duplex N/S,Brick,1,1956,9,2458,2,5,2,2,230000,NO
142270,Residential,2100,Ranch,Brick,1,1955,5,1280,1,3,1,0,230000,NO
142546,Residential,2100,Townhouse,Aluminum/Vinyl,2,1957,20,2461,2,10,2,2,230000,NO
143155,Residential,2100,Cape Cod,Aluminum/Vinyl,1,1954,4,1404,1,3,1,0,230000,NO
143486,Residential,2040,Cape Cod,Brick,1,1949,6,1432,1,3,2,0,230000,NO
147781,Residential,1740,Cape Cod,Stone,1.5,1936,5,1775,1,4,3,0,230000,NO
152083,Residential,3320,Milwaukee Bungalow,Brick,1,1928,6,1250,1,3,1,0,230000,NO
153552,Residential,2880,Duplex O/S,Aluminum/Vinyl,2,1907,10,1496,2,5,2,0,230000,NO
159657,Commercial,6244,Auto & Auto Body Repair,Concrete Block,1,1953,NULL,2960,1,NULL,0,0,230000,NO
161241,Residential,2100,Duplex N/S,Masonry/Frame,2,1955,8,2086,2,4,2,0,230000,NO
161891,Residential,2100,Cape Cod,Aluminum/Vinyl,1,1951,5,1176,1,3,1,0,230000,NO
162113,Residential,2120,Cape Cod,Aluminum/Vinyl,1,1952,12,1543,1,6,2,0,230000,NO
163527,Residential,2080,Duplex N/S,Brick,1.5,1947,9,1994,2,3,2,0,230000,NO
173176,Condominium,5405,Mid Rise 4-12 Stories,,1,2004,5,1408,1,2,2,0,230000,NO
174961,Residential,3170,Res O/S 2sty +,Aluminum/Vinyl,2,1907,8,2130,1,5,1,1,230000,NO
178054,Lg Apartment,6702,AP1 (Conventional Apt with 4-6 Units),Brick,2,1926,NULL,4788,5,NULL,0,0,230000,NO
180319,Residential,2500,Res O/S A & 1/2,Brick,1.5,1922,8,2829,1,4,2,1,230000,NO
186834,Residential,3000,Colonial,Aluminum/Vinyl,2,1997,5,1669,1,3,1,1,230000,NO
197188,Residential,2600,Res O/S 2sty +,Aluminum/Vinyl,2,1927,6,1276,1,3,1,0,230000,NO
197522,Residential,2610,Milwaukee Bungalow,Aluminum/Vinyl,1,1927,7,1564,1,4,2,0,230000,NO
197525,Residential,2610,Dplx Bungalow,Aluminum/Vinyl,1.5,1927,11,2008,1,4,2,0,230000,NO
203668,Residential,2720,Res O/S A & 1/2,Aluminum/Vinyl,1,1923,12,1359,1,6,2,0,230000,NO
205842,Residential,2700,Duplex N/S,Brick,2,1952,8,1788,2,4,2,0,230000,NO
205901,Residential,2710,Milwaukee Bungalow,Aluminum/Vinyl,1,1929,7,1425,1,3,2,0,230000,NO
210617,Residential,4050,Res O/S 2sty +,Aluminum/Vinyl,2,1887,8,1973,1,4,1,1,230000,NO
211786,Commercial,6274,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",Alum/Vynyl Siding,2,1907,0,2200,2,3,0,0,230000,NO
212573,Residential,4060,Duplex N/S,Masonry/Frame,2,1966,20,2530,2,12,2,0,230000,NO
212815,Residential,4000,Dplx Bungalow,Aluminum/Vinyl,2,1915,10,2168,2,4,2,0,230000,NO
216404,Condominium,5283,Mid Rise 4-12 Stories,,1,1921,2,1292,1,2,2,0,230000,NO
216410,Condominium,5283,Mid Rise 4-12 Stories,,1,1921,2,969,1,1,1,0,230000,NO
221241,Residential,4240,Duplex N/S,Aluminum/Vinyl,1.5,1952,7,1417,2,3,2,0,230000,NO
221591,Residential,4240,Cape Cod,Aluminum/Vinyl,1,1953,6,1525,1,4,2,0,230000,NO
221966,Residential,4260,Cape Cod,Brick,1,1949,5,1484,1,3,2,0,230000,NO
222598,Residential,4000,Res O/S A & 1/2,Aluminum/Vinyl,1,1900,7,1459,1,4,3,0,230000,NO
224767,Residential,4160,Milwaukee Bungalow,Aluminum/Vinyl,1,1922,12,1741,1,7,2,0,230000,NO
231430,Residential,4320,Cape Cod,Brick,1,1939,6,1159,1,3,1,0,230000,NO
234730,Residential,4340,Ranch,Brick,1,1960,6,1196,1,3,1,1,230000,NO
234872,Residential,4350,Cape Cod,Aluminum/Vinyl,1,1939,12,1395,1,6,1,0,230000,NO
235242,Residential,4340,Ranch,Aluminum/Vinyl,1,1958,5,1055,1,3,1,0,230000,NO
235471,Residential,4310,Ranch,Aluminum/Vinyl,1,1954,5,999,1,3,1,0,230000,NO
235579,Residential,4310,Ranch,Aluminum/Vinyl,1,1955,5,984,1,3,2,0,230000,NO
236082,Residential,4380,Ranch,Aluminum/Vinyl,1,1954,5,978,1,3,1,0,230000,NO
236705,Residential,4420,Cape Cod,Aluminum/Vinyl,1,1953,6,1528,1,3,1,0,230000,NO
237876,Residential,4410,Cape Cod,Brick,1,1937,6,1333,1,3,1,0,230000,NO
237896,Residential,4410,Cape Cod,Wood,1,1947,6,1411,1,4,1,1,230000,NO
237989,Residential,4400,Ranch,Brick,1,1955,10,1466,1,4,1,1,230000,NO
239299,Residential,4520,Dplx Bungalow,Brick,1.5,1929,11,2058,2,5,2,0,230000,NO
239544,Residential,4520,Ranch,Brick,1,1950,5,1144,1,2,2,0,230000,NO
239790,Residential,4520,Duplex O/S,Stucco,2,1920,12,2287,2,4,3,1,230000,NO
243557,Residential,4620,Dplx Bungalow,Aluminum/Vinyl,1.5,1923,18,1617,2,8,2,0,230000,NO
243870,Residential,4620,Colonial,Aluminum/Vinyl,2,1941,12,1364,1,4,2,1,230000,NO
245235,Residential,4620,Ranch,Brick,1,1956,4,1102,1,2,1,0,230000,NO
245814,Residential,4520,Cape Cod,Brick,1,1948,6,1233,1,4,2,0,230000,NO
245829,Residential,4520,Cape Cod,Aluminum/Vinyl,1.5,1947,5,1413,1,3,2,0,230000,NO
246675,Residential,4360,Cape Cod,Aluminum/Vinyl,1,1947,5,1131,1,3,1,0,230000,NO
247160,Condominium,5312,Condo Duplex,,1,2003,4,1401,1,2,2,0,230000,NO
247924,Residential,4420,Ranch,Brick,1,1954,5,1082,1,3,1,1,230000,NO
248982,Residential,4340,Ranch,Brick,1,1955,5,923,1,3,1,1,230000,NO
249108,Residential,4340,Ranch,Aluminum/Vinyl,1,1957,5,1072,1,3,1,0,230000,NO
250440,Residential,4350,Ranch,Brick,1,1958,10,1094,1,6,1,0,230000,NO
251255,Residential,4420,Ranch,Stone,1,1961,6,1302,1,3,1,0,230000,NO
252934,Residential,4700,Ranch,Brick,1,1956,5,1137,1,3,1,1,230000,NO
259164,Residential,4800,Ranch,Aluminum/Vinyl,1,1961,10,1062,1,6,1,1,230000,NO
260047,Residential,4860,Ranch,Masonry/Frame,1,1962,12,1424,1,6,1,0,230000,NO
111435,Residential,780,Townhouse,Aluminum/Vinyl,2,1972,10,2451,2,6,2,2,229900,NO
147746,Residential,1740,Duplex N/S,Stone,2,1945,10,2172,2,4,2,0,229900,NO
159622,Residential,1850,Cape Cod,Brick,1.5,1936,6,1307,1,3,2,0,229900,NO
161329,Residential,2100,Duplex N/S,Aluminum/Vinyl,2,1952,8,1636,2,4,2,0,229900,NO
189328,Condominium,5964,Mid Rise 4-12 Stories,,1,2005,4,1110,1,1,1,0,229900,NO
